"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01023199999","2021-11-06T13:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.71","32","45","","","","","61","","","","","","VRB","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENDR 061220Z AUTO 32009KT 270V020 07/M00 Q1006=","","","","","","","","","",""
"01023199999","2021-11-06T13:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.68","28","45","","","","","53","","","","","","340","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061250Z AUTO 34007KT 07/M02 Q1005=","","","","","","","","","",""
"01023199999","2021-11-06T14:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.68","32","45","","","","","61","","","","","","350","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061320Z AUTO 35010KT 07/M00 Q1005=","","","","","","","","","",""
"01023199999","2021-11-06T14:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.68","28","45","","","","","53","","","","","","340","20","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET048METAR ENDR 061350Z AUTO 34006G17KT 07/M02 Q1005=","","","","","","","","","",""
"01023199999","2021-11-06T15:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.68","28","45","","","","","53","","","","","","360","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061420Z AUTO 36010KT 07/M02 Q1005=","","","","","","","","","",""
"01023199999","2021-11-06T15:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.68","36","45","","","","","71","","","","","","030","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 061450Z AUTO 03010KT 07/02 Q1005=","","","","","","","","","",""
"01023199999","2021-11-06T16:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.68","34","45","","","","","66","SCT:04 31","","","6.21","","040","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENDR 061520Z 04010KT 9999 SCT031 07/01 Q1005=","","","","","","","","","",""
"01023199999","2021-11-06T16:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.65","30","43","","","","","61","","","","","","040","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061550Z AUTO 04009KT 06/M01 Q1004=","","","","","","","","","",""
"01023199999","2021-11-06T17:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.65","30","45","","","","","57","","","","","","040","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061620Z AUTO 04009KT 07/M01 Q1004=","","","","","","","","","",""
"01023199999","2021-11-06T17:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.65","30","45","","","","","57","","","","","","060","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061650Z AUTO 06010KT 07/M01 Q1004=","","","","","","","","","",""
"01023199999","2021-11-06T18:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.65","32","45","","","","","61","","","","","","080","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 061720Z AUTO 08009KT 07/00 Q1004=","","","","","","","","","",""
"01023199999","2021-11-06T18:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.62","30","45","","","","","57","","","","","","070","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061750Z AUTO 07010KT 07/M01 Q1003=","","","","","","","","","",""
"01023199999","2021-11-06T19:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.62","27","45","","","","","49","","","","","","050","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061820Z AUTO 05013KT 07/M03 Q1003=","","","","","","","","","",""
"01023199999","2021-11-06T19:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.62","27","45","","","","","49","","","","","","060","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061850Z AUTO 06014KT 07/M03 Q1003=","","","","","","","","","",""
"01023199999","2021-11-06T20:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.62","25","45","","","","","46","","","","","","060","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061920Z AUTO 06017KT 07/M04 Q1003=","","","","","","","","","",""
"01023199999","2021-11-06T20:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.59","27","45","","","","","49","","","","","","060","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 061950Z AUTO 06018KT 07/M03 Q1002=","","","","","","","","","",""
"01023199999","2021-11-06T21:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.59","27","46","","","","","46","","","","","","060","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 062020Z AUTO 06018KT 08/M03 Q1002=","","","","","","","","","",""
"01023199999","2021-11-06T21:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.59","28","45","","","","","53","","","","","","070","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 062050Z AUTO 07018KT 07/M02 Q1002=","","","","","","","","","",""
"01023199999","2021-11-06T22:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.56","28","43","","","","","57","","","","","","070","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 062120Z AUTO 07020KT 06/M02 Q1001=","","","","","","","","","",""
"01023199999","2021-11-06T22:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.56","25","43","","","","","49","","","","","","060","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 062150Z AUTO 06021KT 06/M04 Q1001=","","","","","","","","","",""
"01023199999","2021-11-06T23:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.56","25","43","","","","","49","","","","","","060","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 062220Z AUTO 06020KT 06/M04 Q1001=","","","","","","","","","",""
"01023199999","2021-11-06T23:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.56","27","43","","","","","53","","","","","","060","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 062250Z AUTO 06023KT 06/M03 Q1001=","","","","","","","","","",""
"01023199999","2021-11-07T00:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.53","27","43","","","","","53","","","","","","070","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 062320Z AUTO 07021KT 06/M03 Q1000=","","","","","","","","","",""
"01023199999","2021-11-07T00:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.53","28","43","","","","","57","","","","","","060","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 062350Z AUTO 06022KT 06/M02 Q1000=","","","","","","","","","",""
"01023199999","2021-11-07T01:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.53","23","43","","","","","46","","","","","","070","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 070020Z AUTO 07022KT 06/M05 Q1000=","","","","","","","","","",""
"01023199999","2021-11-07T01:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.53","25","43","","","","","49","","","","","","080","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 070050Z AUTO 08022KT 06/M04 Q1000=","","","","","","","","","",""
"01023199999","2021-11-07T02:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","27","43","","","","","53","","","","","","070","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 070120Z AUTO 07024KT 06/M03 Q0999=","","","","","","","","","",""
"01023199999","2021-11-07T02:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","28","43","","","","","57","","","","","","070","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 070150Z AUTO 07026KT 06/M02 Q0999=","","","","","","","","","",""
"01023199999","2021-11-07T03:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","28","43","","","","","57","","","","","","060","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 070220Z AUTO 06026KT 06/M02 Q0999=","","","","","","","","","",""
"01023199999","2021-11-07T03:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","32","43","","","","","66","","","","","","050","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 070250Z AUTO 05031KT 06/M00 Q0999=","","","","","","","","","",""
"01023199999","2021-11-07T04:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","32","43","","","","","66","","","","","","060","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 070320Z AUTO 06028KT 06/M00 Q0999=","","","","","","","","","",""
"01023199999","2021-11-07T04:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","34","41","","","","","76","","","","","","060","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 070350Z AUTO 06031KT 05/01 Q0999=","","","","","","","","","",""
"01023199999","2021-11-07T05:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","30","43","","","","","61","","","","","","070","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 070420Z AUTO 07028KT 06/M01 Q0999=","","","","","","","","","",""
